match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery
EUN1_3929903511,0,Vayne,Shaco,Galio,Ezreal,Lux,Tryndamere,Vi,Tristana,MissFortune,Veigar,0.0,0.0,0.42,0.6,328531.8,108173.8
EUN1_3932116363,0,Cassiopeia,Jax,Yasuo,Vayne,Nunu,Heimerdinger,Briar,Naafiri,Caitlyn,Mel,0.0,0.0,0.44,0.46,145901.8,254647.6
EUN1_3931234143,0,Teemo,Vi,Yone,Ashe,Mel,Pantheon,Kayn,Akshan,MissFortune,Morgana,0.0,0.0,0.48,0.5,20305.2,98648.0
EUN1_3931565552,1,Singed,Diana,Mel,Samira,Nautilus,Mordekaiser,Nocturne,Sylas,Tristana,Chogath,0.0,0.0,0.66,0.48,65248.4,71748.6
EUN1_3931887922,1,Urgot,Shyvana,Yasuo,MissFortune,Maokai,Sion,Jax,Mel,Caitlyn,Zyra,0.0,0.0,0.6,0.44,211122.6,122818.4
EUN1_3932190201,0,Teemo,Shyvana,Mel,Twitch,Seraphine,Shen,Jax,Akshan,Yasuo,Lux,0.0,0.0,0.5,0.5,82844.2,92174.2
EUN1_3931628670,0,Ornn,MasterYi,Ryze,Lux,Morgana,XinZhao,Kindred,Akali,KogMaw,Nami,0.0,0.0,0.54,0.5,30489.0,55438.8
EUN1_3931007371,1,Zaahen,Briar,Diana,Veigar,Lux,Jax,Graves,Fizz,MissFortune,Morgana,0.0,0.0,0.42,0.6,134661.0,96179.4
EUN1_3917822834,1,Ornn,Sylas,Lux,Caitlyn,Neeko,Garen,Nocturne,Nasus,Jhin,Swain,0.0,0.0,0.5,0.48,32593.2,80961.6
EUN1_3932008447,0,Yone,Jax,Azir,MissFortune,Lux,Sett,Rammus,Lissandra,Jinx,Mel,0.0,0.0,0.58,0.48,67124.6,159773.2
EUN1_3930662467,0,Garen,Nasus,Yone,Kaisa,Nautilus,Urgot,Nunu,Mel,MissFortune,Leona,0.0,0.0,0.48,0.48,221977.4,62747.8
EUN1_3932090192,0,Gangplank,Hecarim,TwistedFate,Aphelios,Nautilus,Olaf,Viego,Ahri,Tristana,Nami,0.0,0.0,0.38,0.56,86246.6,20462.2
EUN1_3930710475,0,Trundle,Morgana,Ahri,Samira,Mel,Olaf,Jax,Akshan,Caitlyn,Yuumi,0.0,0.0,0.42,0.56,138935.2,47864.2
EUN1_3931874738,0,Jax,Teemo,Veigar,MissFortune,Morgana,Yone,MasterYi,Yasuo,Brand,Mel,0.0,0.0,0.4,0.5,210021.4,145189.2
EUN1_3923219140,1,Yasuo,DrMundo,Yone,Samira,Viktor,Sion,Nocturne,Veigar,Tristana,Mel,0.0,0.0,0.58,0.56,156415.6,39901.6
EUN1_3931818649,0,Olaf,Warwick,Chogath,Samira,Mel,Gwen,Amumu,Yone,Jinx,Nami,0.0,0.0,0.34,0.46,103854.4,42247.4
EUN1_3931384582,0,Yone,Qiyana,Galio,Jhin,Zilean,Kled,Amumu,Yasuo,Twitch,Lulu,0.0,0.0,0.5,0.44,430952.8,154311.6
EUN1_3929776370,0,Malphite,FiddleSticks,Akali,Samira,Nautilus,Yorick,Kayn,Ekko,Tryndamere,Skarner,0.0,0.0,0.54,0.56,60566.0,290725.0
EUN1_3930933753,0,DrMundo,MasterYi,Vex,Ashe,Swain,Vayne,Quinn,Malzahar,Ezreal,Xerath,0.0,0.0,0.42,0.5,60605.6,111941.2
EUN1_3926766913,0,Nasus,Evelynn,Yasuo,Smolder,Ivern,DrMundo,Sylas,Kaisa,Caitlyn,Mel,0.0,0.0,0.52,0.34,75502.8,62174.0
EUN1_3931824067,0,Olaf,Kayn,Yasuo,Smolder,Sona,Darius,Amumu,Akali,MissFortune,Lux,0.0,0.0,0.46,0.62,83998.0,288418.6
EUN1_3929377813,0,Singed,Kayn,Qiyana,Caitlyn,Blitzcrank,Trundle,Ekko,Yasuo,Tristana,Sylas,0.0,0.0,0.48,0.48,62182.2,54629.2
EUN1_3932096811,1,Darius,Briar,Mel,Jinx,Rakan,Malphite,Viego,Lissandra,Ashe,Soraka,0.0,0.0,0.42,0.44,57858.6,209699.8
EUN1_3931072696,0,Malphite,Graves,Katarina,Jhin,Senna,Teemo,Khazix,Akali,Twitch,Thresh,0.0,0.0,0.58,0.54,89391.8,129740.6
EUN1_3931205536,0,Trundle,Warwick,Mel,Ezreal,Blitzcrank,Malphite,Volibear,Diana,MissFortune,Seraphine,0.0,0.0,0.38,0.44,15473.4,78094.6
EUN1_3931061218,0,Malzahar,LeeSin,Diana,Hwei,TahmKench,Teemo,Naafiri,Xerath,Caitlyn,Brand,0.0,0.0,0.46,0.42,136968.8,137539.6
EUN1_3931389018,0,Vayne,Naafiri,Yone,Malzahar,Morgana,Illaoi,Shyvana,Brand,MissFortune,Rell,0.0,0.0,0.56,0.52,108378.6,257866.2
EUN1_3931354869,0,Mordekaiser,Hecarim,Yone,Samira,Nautilus,Gragas,Nasus,Veigar,MissFortune,Lux,0.0,0.0,0.32,0.44,133295.6,104038.0
EUN1_3913169572,0,Vayne,Evelynn,Vladimir,Twitch,Lux,Garen,Kayn,Akali,Mel,Blitzcrank,0.0,0.0,0.6,0.38,26747.0,229558.0
EUN1_3929080859,0,Teemo,Nocturne,Ahri,MissFortune,Sona,Kennen,Warwick,Yasuo,Draven,Mel,0.0,0.0,0.4,0.56,146027.6,120419.2
EUN1_3931327056,1,Teemo,Warwick,Yasuo,Jhin,Lux,Heimerdinger,LeeSin,Corki,Vayne,Zilean,0.0,0.0,0.44,0.52,461138.4,915869.8
EUN1_3912202893,0,Mordekaiser,Trundle,Vex,MissFortune,Seraphine,Varus,Shaco,Mel,Draven,Lux,0.0,0.0,0.46,0.46,134589.2,147906.8
EUN1_3916357089,1,Volibear,Amumu,Syndra,Tristana,Lux,Mordekaiser,Diana,Katarina,Twitch,Morgana,0.0,0.0,0.46,0.34,73666.6,47778.4
EUN1_3915791533,1,Mordekaiser,LeeSin,Veigar,Sivir,Zyra,Sett,MasterYi,Cassiopeia,Samira,Blitzcrank,0.0,0.0,0.44,0.46,609515.8,183631.6
EUN1_3929890987,0,Chogath,Jax,Ahri,Kaisa,Morgana,Yorick,Viego,Teemo,Mel,Milio,0.0,0.0,0.48,0.48,34344.4,156040.0
EUN1_3929281781,1,DrMundo,Malphite,Lux,Tristana,Zyra,Volibear,Shaco,Qiyana,MissFortune,Morgana,0.0,0.0,0.52,0.28,77867.2,155876.0
EUN1_3931165810,0,Renekton,Viego,Ekko,Tristana,Mel,Garen,Nasus,Lissandra,MissFortune,Pantheon,0.0,0.0,0.44,0.42,73052.0,48168.2
EUN1_3931736352,0,Olaf,Volibear,Vladimir,Samira,Lux,TahmKench,Nocturne,Akshan,Twitch,Brand,0.0,0.0,0.48,0.52,99052.6,166524.0
EUN1_3932057754,0,Gangplank,Khazix,Vex,Jinx,Zyra,Irelia,JarvanIV,Ryze,Mel,Nautilus,0.0,0.0,0.62,0.4,571753.0,68461.8
EUN1_3921686574,0,DrMundo,Kayn,AurelionSol,Jhin,Bard,MasterYi,Jax,Yasuo,MissFortune,Milio,0.0,0.0,0.5,0.48,154275.6,864522.4
EUN1_3931903333,1,Teemo,Talon,Heimerdinger,Veigar,Blitzcrank,Quinn,Twitch,Irelia,Caitlyn,Nautilus,0.0,0.0,0.38,0.48,132792.6,56027.2
EUN1_3931673679,1,Illaoi,Kayn,Yone,Ashe,Morgana,Trundle,Malphite,Leblanc,Kaisa,Brand,0.0,0.0,0.52,0.58,110477.2,18724.4
EUN1_3927575184,0,Illaoi,Volibear,Vex,Jinx,Lux,Singed,Malphite,Yone,Caitlyn,Thresh,0.0,0.0,0.36,0.42,353263.0,111443.6
EUN1_3932127457,0,Pantheon,Hecarim,Yasuo,MissFortune,Shaco,Ornn,Warwick,Veigar,Caitlyn,Neeko,0.0,0.0,0.52,0.5829,33369.0,62635.4
EUN1_3925239440,1,Malphite,MasterYi,Mel,Samira,Seraphine,Mordekaiser,Warwick,Leblanc,Aphelios,Lulu,0.0,0.0,0.46,0.54,324516.6,160331.8
EUN1_3923298857,1,Illaoi,Shyvana,Talon,MissFortune,Mel,Sion,Nunu,Galio,Twitch,Neeko,0.0,0.0,0.42,0.4,41304.2,14482.8
EUN1_3932173721,1,Shen,Viego,Akali,MissFortune,Leona,Briar,Ivern,Yasuo,Jinx,Lux,0.0,0.0,0.42,0.46,180601.4,86205.0
EUN1_3925871500,1,Nasus,Jax,Mel,Samira,Soraka,Fiora,Kayn,Vex,Ashe,Nautilus,0.0,0.0,0.4,0.6,29912.6,81970.4
EUN1_3916799696,0,Heimerdinger,Jax,Kassadin,MissFortune,Morgana,Singed,Briar,Irelia,Jhin,Mel,0.0,0.0,0.46,0.52,155726.8,165011.6
EUN1_3930172101,1,Nasus,Volibear,Akali,Corki,Sona,Fiora,Warwick,Fizz,Ashe,Seraphine,0.0,0.0,0.52,0.44,30813.2,57836.6
EUN1_3931898328,1,Garen,Kayn,KogMaw,Caitlyn,Thresh,TahmKench,Graves,Diana,Xayah,Morgana,0.0,0.0,0.58,0.56,62529.0,97967.2
EUN1_3931653376,1,Malzahar,Shen,Sylas,Samira,Neeko,Olaf,Volibear,Leblanc,Caitlyn,Janna,0.0,0.0,0.34,0.52,77989.4,94284.0
EUN1_3931590563,1,Yorick,Kayn,Seraphine,Caitlyn,Brand,Tryndamere,Warwick,Yasuo,Kalista,Thresh,0.0,0.0,0.44,0.52,93638.2,90264.0
EUN1_3932018204,0,Mordekaiser,Kayn,Garen,MissFortune,Yuumi,Teemo,MasterYi,Yasuo,Ashe,Lux,0.0,0.0,0.6,0.6,632033.2,277733.6
EUN1_3923070615,1,Mordekaiser,MasterYi,Lissandra,Jinx,Lux,Nasus,Khazix,Fizz,Ezreal,Pyke,0.0,0.0,0.48,0.58,406423.0,102900.6
EUN1_3930185057,0,Teemo,MasterYi,Vex,MissFortune,Mel,Heimerdinger,Kayn,Akali,Ashe,Lux,0.0,0.0,0.48,0.54,466582.0,62817.6
EUN1_3925607117,1,Garen,Briar,Ahri,Caitlyn,Pantheon,Chogath,LeeSin,Xerath,Xayah,Morgana,0.0,0.0,0.4,0.42,33262.8,133107.8
EUN1_3927695576,1,Yasuo,Trundle,Naafiri,Ashe,Brand,Teemo,Warwick,Lissandra,Kaisa,Thresh,0.0,0.0,0.42,0.4,129873.0,183482.0
EUN1_3931443145,0,Riven,Viego,Kassadin,Xayah,Soraka,Kayle,Talon,Leblanc,Smolder,Swain,0.0,0.0,0.5,0.38,122551.6,302081.4
EUN1_3931188230,0,Vayne,Jax,Malzahar,MissFortune,Rakan,Volibear,Garen,Veigar,Yunara,Seraphine,0.0,0.0,0.64,0.46,54713.8,142177.4
EUN1_3932199881,1,Sett,Volibear,Azir,KogMaw,Leona,Pantheon,Naafiri,Katarina,MissFortune,Lulu,0.0,0.0,0.42,0.56,262325.4,99316.8
EUN1_3931615006,1,Illaoi,Evelynn,Diana,MissFortune,Lux,Singed,Kayn,Ahri,Caitlyn,Velkoz,0.0,0.0,0.46,0.455,25990.4,105785.6
EUN1_3932046380,0,Sion,LeeSin,Malzahar,Yunara,Yuumi,Heimerdinger,Kayn,Lissandra,MissFortune,Seraphine,0.0,0.0,0.34,0.5,31947.8,889869.6
EUN1_3930715085,0,Lissandra,Viego,Veigar,Samira,Pyke,Kayle,Rengar,Yasuo,Ezreal,Shaco,0.0,0.0,0.48,0.66,111546.8,103497.0
EUN1_3918945845,1,Fiora,Ekko,Veigar,Vayne,Mel,Mordekaiser,Vi,Yasuo,Karthus,TahmKench,0.0,0.0,0.42,0.58,44002.4,79761.4
EUN1_3931906045,1,Heimerdinger,Trundle,Akali,Caitlyn,Morgana,Olaf,Kayn,Yasuo,Ashe,Chogath,0.0,0.0,0.38,0.44,262195.8,52075.0
EUN1_3921312349,0,Sett,Shyvana,Gragas,Jinx,Blitzcrank,Tryndamere,Viego,Mel,Twitch,Leona,0.0,0.0,0.34,0.42,36640.6,80855.0
EUN1_3927279781,1,Aatrox,Nocturne,Yasuo,MissFortune,Thresh,Zaahen,Jax,Sylas,Kaisa,Velkoz,0.0,0.0,0.46,0.56,301032.0,49529.6
EUN1_3928424782,1,Heimerdinger,Gwen,Mel,Jinx,Yuumi,Ornn,Shaco,Vex,Jhin,Lux,0.0,0.0,0.48,0.46,18142.2,11526.8
EUN1_3931719268,0,Volibear,LeeSin,Neeko,Tristana,Morgana,Vex,Vi,Yasuo,Ezreal,Nautilus,0.0,0.0,0.42,0.3571,159781.8,129652.8
EUN1_3932000883,1,Yone,Naafiri,Ekko,Nilah,Milio,Malphite,Hecarim,Yasuo,Jinx,Seraphine,0.0,0.0,0.52,0.52,87626.4,186336.8
EUN1_3932183704,0,Vayne,Kayn,Akali,MissFortune,Heimerdinger,Trundle,XinZhao,Lux,Ashe,Seraphine,0.0,0.0,0.32,0.48,30262.6,82705.6
EUN1_3931637235,0,Mordekaiser,MasterYi,Annie,Caitlyn,Seraphine,Garen,LeeSin,Fizz,Samira,Zyra,0.0,0.0,0.5,0.58,37901.2,21568.2
EUN1_3915839032,0,Renekton,Udyr,Mel,Ashe,Leona,Sett,Trundle,Ahri,MissFortune,Zilean,0.0,0.0,0.54,0.52,116906.0,55995.6
EUN1_3926241445,0,Olaf,Kindred,Irelia,MissFortune,Gwen,Trundle,MasterYi,Lux,Veigar,Mel,0.0,0.0,0.46,0.42,177079.2,170676.4
EUN1_3930273358,1,Nasus,Kayn,Yone,Caitlyn,Morgana,Sett,Volibear,Mel,Ashe,Lux,0.0,0.0,0.32,0.46,6622.8,175172.0
EUN1_3932134403,0,Zaahen,Briar,Veigar,Ashe,Neeko,Yone,MonkeyKing,Yasuo,MissFortune,Senna,0.0,0.0,0.42,0.56,21145.6,65296.8
EUN1_3931617250,1,Volibear,MasterYi,Vex,Smolder,Thresh,Jax,Skarner,MonkeyKing,Kaisa,Pyke,0.0,0.0,0.52,0.38,30599.0,22777.2
EUN1_3916924923,1,Yorick,Volibear,Yasuo,Aphelios,Yuumi,Darius,Karthus,Ahri,Ashe,Renata,0.0,0.0,0.4,0.64,142937.8,102385.2
EUN1_3915880269,0,Aatrox,Hecarim,Leblanc,Xayah,Morgana,Malphite,Viego,Yasuo,Caitlyn,Lux,0.0,0.0,0.24,0.32,25867.4,168542.6
EUN1_3916774277,0,Darius,MasterYi,Taliyah,Nilah,Lux,TahmKench,Rengar,Yasuo,Smolder,Thresh,0.0,0.0,0.38,0.5,147463.2,79889.8
EUN1_3931205609,0,Gnar,Volibear,Lux,Mel,Morgana,Mordekaiser,Zaahen,Yasuo,Twitch,Xerath,0.0,0.0,0.52,0.56,214431.6,168669.4
EUN1_3924478360,0,Renekton,Naafiri,Yone,MissFortune,Brand,Zaahen,Amumu,Zed,Caitlyn,Sona,0.0,0.0,0.6,0.5,52658.8,312300.0
EUN1_3918010842,0,Fiora,Nunu,Katarina,Twitch,Taliyah,Teemo,Warwick,Irelia,Xayah,Lux,0.0,0.0,0.54,0.38,58405.6,54256.0
EUN1_3917433081,0,Sett,Nocturne,Ryze,Kaisa,Nautilus,Heimerdinger,Volibear,Yone,MissFortune,Seraphine,0.0,0.0,0.46,0.3,74077.2,206856.4
EUN1_3932033585,1,Nasus,Shyvana,Yone,Jinx,TahmKench,Malphite,Warwick,Akali,Lux,Leona,0.0,0.0,0.44,0.36,84760.0,41994.4
EUN1_3932045652,1,Riven,Kayn,Yasuo,MissFortune,Morgana,Poppy,Teemo,Kennen,Nautilus,Seraphine,0.0,0.0,0.5,0.42,104459.4,429410.6
EUN1_3923459413,0,Teemo,Warwick,Zed,Samira,Morgana,Sion,Kayn,Lux,MissFortune,Leona,0.0,0.0,0.46,0.36,103109.6,354725.2
EUN1_3929523485,1,Renekton,Amumu,Veigar,Xayah,Pantheon,Kayle,LeeSin,Yone,Jhin,Lux,0.0,0.0,0.5,0.46,68842.2,36772.4
EUN1_3916289832,0,Teemo,Gwen,Yasuo,Lucian,Renata,Singed,Shen,Naafiri,Ezreal,Sona,0.0,0.0,0.54,0.5,97334.2,37752.0
EUN1_3922899859,0,Akali,DrMundo,Zed,MissFortune,Zilean,TahmKench,Skarner,Zoe,Aphelios,Lulu,0.0,0.0,0.54,0.44,52533.8,16977.8
EUN1_3921319211,1,Trundle,Hecarim,Akali,Sivir,Pyke,Volibear,Shaco,Veigar,Caitlyn,Thresh,0.0,0.0,0.42,0.32,73302.4,67922.4
EUN1_3930862217,1,Quinn,MasterYi,Veigar,Twitch,Leona,Volibear,Kayn,Ekko,Jhin,Zilean,0.0,0.0,0.48,0.6,158062.2,676818.4
EUN1_3932055404,1,Illaoi,Kayn,Akali,Ashe,Mel,Sylas,Shyvana,Morgana,Sivir,Lulu,0.0,0.0,0.54,0.5,26159.2,5902.2
EUN1_3931626517,1,Irelia,MasterYi,Yasuo,MissFortune,Leona,Velkoz,Diana,Zed,Lux,Nautilus,0.0,0.0,0.48,0.38,73388.4,445777.8
EUN1_3923231795,1,Renekton,MasterYi,Morgana,Samira,Pyke,Mordekaiser,Evelynn,Lissandra,Kaisa,Nami,0.0,0.0,0.4,0.5,76890.8,143073.2
EUN1_3932226848,0,Jax,Zed,Graves,Vayne,Nautilus,Kayle,FiddleSticks,Fizz,Nilah,Velkoz,0.0,0.0,0.48,0.46,112004.2,713436.2
EUN1_3917766789,0,Vayne,Jax,Hwei,Caitlyn,Nautilus,Sett,MasterYi,Cassiopeia,MissFortune,Malphite,0.0,0.0,0.5,0.5,172169.8,144020.8
EUN1_3917854238,0,Sion,Kayn,Yone,MissFortune,Taliyah,Zaahen,Nocturne,Yasuo,Jhin,Mel,0.0,0.0,0.5,0.4,78486.0,89706.6
EUN1_3930573471,0,Sett,Shyvana,Malzahar,Yone,Mel,Garen,Kayn,Veigar,Aphelios,MissFortune,0.0,0.0,0.56,0.5,23694.2,73392.4
EUN1_3932171955,1,Garen,Shaco,Briar,Caitlyn,Morgana,Vayne,MasterYi,Yone,KogMaw,Yuumi,0.0,0.0,0.4867,0.44,92419.0,61872.2
EUN1_3931289784,0,Kindred,Naafiri,Veigar,Ashe,Zilean,Mordekaiser,Warwick,Swain,Mel,Zyra,0.0,0.0,0.46,0.48,111575.8,154495.4
EUN1_3931856607,0,Vayne,Nunu,Mel,Jinx,Leona,Garen,Nocturne,Malzahar,Lucian,Thresh,0.0,0.0,0.4533,0.58,26075.0,173426.2
EUN1_3924271929,1,Ambessa,Briar,Sylas,Yunara,Pyke,Yone,Sejuani,AurelionSol,Caitlyn,Morgana,0.0,0.0,0.5,0.48,34369.6,347254.2
EUN1_3932015971,1,Illaoi,Ambessa,Vex,MissFortune,Seraphine,Teemo,Nunu,Syndra,Caitlyn,Leona,0.0,0.0,0.46,0.44,1028020.8,32042.6
EUN1_3932081731,1,Kassadin,Amumu,Fizz,MissFortune,Morgana,Sett,Shaco,Annie,Caitlyn,Nautilus,0.0,0.0,0.4,0.58,132118.4,234443.0
EUN1_3931153620,0,Mordekaiser,Kayn,Viktor,Senna,Nautilus,Irelia,MasterYi,Vex,Jhin,Maokai,0.0,0.0,0.46,0.48,31323.4,109785.8
EUN1_3917447456,1,MonkeyKing,Khazix,Leblanc,Smolder,Soraka,Rammus,Shaco,Talon,Samira,Nautilus,0.0,0.0,0.32,0.48,176711.4,76512.6
EUN1_3929972102,1,Zaahen,Amumu,Ahri,Ziggs,Pantheon,Garen,MasterYi,Xerath,Jhin,Thresh,0.0,0.0,0.48,0.46,193199.0,64415.4
EUN1_3917316706,1,Kayle,Zed,Sylas,Kaisa,Thresh,Ashe,Viego,Ahri,Mel,Jinx,0.0,0.0,0.4,0.42,298365.6,799642.6
EUN1_3932273241,1,Fiora,Briar,Diana,Ashe,Velkoz,Tryndamere,Shaco,Yone,MissFortune,Morgana,0.0,0.0,0.52,0.44,440684.4,146625.4
EUN1_3931132465,0,Illaoi,Volibear,Mel,Nilah,Milio,TahmKench,Shyvana,Ryze,MissFortune,Swain,0.0,0.0,0.52,0.46,16622.2,162288.2
EUN1_3927814466,0,Yone,Shyvana,Katarina,Corki,Morgana,Warwick,Amumu,Kennen,Samira,Rakan,0.0,0.0,0.56,0.5,313030.8,98124.8
EUN1_3931093402,0,Garen,Viego,Yone,Yunara,Lux,Yorick,Kayn,Xerath,Jhin,Pantheon,0.0,0.0,0.44,0.44,90209.0,86021.2
EUN1_3911960956,0,TahmKench,Tryndamere,Anivia,Varus,Mel,Teemo,Jax,Veigar,Caitlyn,Leona,0.0,0.0,0.5,0.46,64023.2,136675.6
EUN1_3931596864,0,Sett,Nasus,Yasuo,Xayah,Rakan,Jax,Nocturne,Ahri,Ashe,Morgana,0.0,0.0,0.5,0.34,95097.8,47009.0
EUN1_3932020427,1,Sett,Naafiri,Syndra,KogMaw,Lulu,Cassiopeia,Kindred,Akali,MissFortune,TahmKench,0.0,0.0,0.5,0.42,177530.4,116873.0
EUN1_3931606415,1,Olaf,Zed,Yasuo,Jinx,Blitzcrank,Mordekaiser,Malphite,Qiyana,Draven,FiddleSticks,0.0,0.0,0.36,0.56,79274.8,47047.0
EUN1_3924737792,0,Yasuo,Diana,Yone,Caitlyn,Galio,Quinn,Volibear,Zed,MissFortune,Brand,0.0,0.0,0.5,0.48,104880.4,181061.6
EUN1_3931413375,1,Akali,Aatrox,Ekko,Vayne,Braum,Zaahen,Rengar,Vex,Kaisa,Yuumi,0.0,0.0,0.68,0.4,369850.8,130262.4
EUN1_3911181696,0,Sylas,Graves,Ekko,Caitlyn,Neeko,Malphite,XinZhao,Aurora,Jax,Blitzcrank,0.0,0.0,0.52,0.52,81585.2,573066.2
EUN1_3927316572,1,Chogath,Ekko,Zed,Yunara,Alistar,DrMundo,Warwick,Akshan,MissFortune,Yuumi,0.0,0.0,0.32,0.4,930474.2,210393.0
EUN1_3932145795,0,Yorick,Naafiri,Yone,Varus,Nautilus,Tryndamere,XinZhao,Kassadin,Jhin,Mel,0.0,0.0,0.54,0.42,30681.8,29270.2
EUN1_3929537721,0,Malphite,LeeSin,Veigar,Vayne,Pyke,FiddleSticks,DrMundo,Yasuo,MissFortune,Teemo,0.0,0.0,0.58,0.34,257414.2,96036.4
EUN1_3927833972,0,Tryndamere,Warwick,Zed,Tristana,TahmKench,Ornn,XinZhao,Ahri,Mel,Lulu,0.0,0.0,0.36,0.52,65548.0,206139.6
EUN1_3931979948,1,Darius,Talon,Akali,Nilah,Brand,Varus,JarvanIV,Galio,Ashe,Thresh,0.0,0.0,0.44,0.56,94421.4,23161.0
EUN1_3927274965,0,Darius,MasterYi,Zed,Ashe,Velkoz,Urgot,LeeSin,Fizz,MissFortune,TahmKench,0.0,0.0,0.52,0.44,153573.0,222169.4
EUN1_3929468878,1,KSante,Kayn,Lux,Jinx,Seraphine,Gangplank,Viego,Veigar,Caitlyn,Soraka,0.0,0.0,0.36,0.58,110607.2,49505.6
EUN1_3930647329,0,Malphite,Khazix,Ahri,Jinx,Ornn,Quinn,Talon,Akshan,Ashe,Seraphine,0.0,0.0,0.52,0.5,53023.8,257019.0
EUN1_3932193878,0,Riven,Briar,Mel,Jinx,Morgana,Mordekaiser,Amumu,Irelia,Kaisa,Seraphine,0.0,0.0,0.5,0.42,163411.6,170223.2
EUN1_3920445796,1,Irelia,MasterYi,Yasuo,Ziggs,Thresh,Nasus,Nocturne,Quinn,Jinx,Rell,0.0,0.0,0.4,0.38,58953.2,88261.4
EUN1_3931703948,0,Sett,Pantheon,Taliyah,MissFortune,Amumu,Darius,Khazix,Irelia,Jinx,Lux,0.0,0.0,0.46,0.34,101023.0,91915.2
EUN1_3932146907,1,Jax,Zyra,Katarina,MissFortune,Thresh,Kayle,Kayn,Yasuo,Vayne,Lux,0.0,0.0,0.4,0.48,61875.0,36918.0
EUN1_3930723359,1,Mordekaiser,Warwick,Diana,MissFortune,Yuumi,Aatrox,MasterYi,Ahri,Varus,Thresh,0.0,0.0,0.62,0.64,309342.4,48094.8
EUN1_3931343186,0,Teemo,Chogath,Xerath,Jhin,Pyke,Volibear,Briar,Fizz,Tristana,Swain,0.0,0.0,0.4,0.5778,31558.8,70146.4
EUN1_3921291754,1,Zaahen,Viego,Mel,Jinx,Blitzcrank,Gangplank,Warwick,Malzahar,Caitlyn,Brand,0.0,0.0,0.4,0.5,17328.6,427139.6
EUN1_3926070046,0,Jinx,Kayn,Vex,Jhin,Sylas,Yasuo,Shyvana,Vayne,MissFortune,Nami,0.0,0.0,0.46,0.42,233485.0,60724.4
EUN1_3931806430,1,Quinn,Khazix,Sylas,Kaisa,Morgana,Malphite,Volibear,Yone,Varus,Xerath,0.0,0.0,0.38,0.46,69675.2,65170.2
EUN1_3931059402,0,Jax,Malphite,Lissandra,Caitlyn,Blitzcrank,Chogath,Amumu,Katarina,MissFortune,Pyke,0.0,0.0,0.54,0.46,196803.4,17156.2
EUN1_3928968357,1,Gnar,Naafiri,Taliyah,Caitlyn,Lux,Tryndamere,Nidalee,Ryze,MissFortune,Mel,0.0,0.0,0.4,0.38,69385.6,156212.8
EUN1_3931899992,0,Teemo,Rammus,Xayah,Yuumi,Yone,Aatrox,Viego,Anivia,MissFortune,Nautilus,0.0,0.0,0.42,0.48,44727.0,251886.4
EUN1_3931294729,0,Yone,Viego,Zyra,Twitch,TahmKench,Darius,Morgana,Ahri,Kalista,Mel,0.0,0.0,0.62,0.54,129557.4,300267.4
EUN1_3932238979,0,Darius,Shen,Ahri,Tristana,Yuumi,Kayle,Shyvana,Mel,Caitlyn,TahmKench,0.0,0.0,0.44,0.62,152268.0,78784.8
EUN1_3912070672,0,Malphite,XinZhao,Syndra,Smolder,Nami,Gwen,Amumu,Orianna,MissFortune,Swain,0.0,0.0,0.42,0.46,70616.8,39082.4
EUN1_3931737909,1,Darius,Evelynn,Zed,Draven,Senna,Kennen,Kindred,Malzahar,Ezreal,Shaco,0.0,0.0,0.54,0.48,277955.6,17517.2
EUN1_3920382016,0,Teemo,Diana,Naafiri,Twitch,Swain,Sion,Shaco,Mel,Veigar,Pyke,0.0,0.0,0.52,0.38,102030.8,72773.0
EUN1_3928169581,1,Garen,Kayn,Zed,MissFortune,Leona,Kayle,Ekko,Lux,Sivir,Zyra,0.0,0.0,0.48,0.48,124287.2,91039.6
EUN1_3931996740,0,Anivia,MasterYi,Orianna,Kaisa,Zyra,Yone,Zac,Brand,MissFortune,Swain,0.0,0.0,0.48,0.58,41694.0,189598.8
EUN1_3931693666,1,Mordekaiser,Jax,Veigar,Samira,Nami,Yasuo,MasterYi,Vex,Ashe,Seraphine,0.0,0.0,0.38,0.52,76899.2,82398.4
EUN1_3931138006,0,Irelia,Evelynn,Yone,Caitlyn,Malphite,Illaoi,Hecarim,Katarina,Yunara,Seraphine,0.0,0.0,0.4,0.48,70182.2,43550.8
EUN1_3929262901,0,Cassiopeia,MasterYi,Malzahar,Talon,Senna,Darius,Warwick,Akali,Twitch,Brand,0.0,0.0,0.44,0.4743,156620.2,37623.6
EUN1_3927735226,0,Jax,Viego,Yasuo,Jhin,Lux,Malphite,Nunu,Diana,Varus,Morgana,0.0,0.0,0.5,0.48,101490.2,54288.2
EUN1_3929814723,0,Vayne,Nocturne,Xerath,MissFortune,Karma,Malphite,Evelynn,Zoe,Kaisa,Lux,0.0,0.0,0.58,0.54,83119.0,179664.2
EUN1_3931042314,0,Garen,JarvanIV,Ryze,Jinx,AurelionSol,Kayle,Shyvana,Yasuo,Vayne,Lux,0.0,0.0,0.4,0.54,463209.4,131980.6
