match_id,blue_win,blue_top_champion_name,blue_jungle_champion_name,blue_mid_champion_name,blue_adc_champion_name,blue_support_champion_name,red_top_champion_name,red_jungle_champion_name,red_mid_champion_name,red_adc_champion_name,red_support_champion_name,blue_avg_rank,red_avg_rank,blue_avg_recent_wr,red_avg_recent_wr,blue_avg_mastery,red_avg_mastery,top_matchup_wr,jungle_matchup_wr,mid_matchup_wr,adc_matchup_wr,support_matchup_wr,avg_matchup_wr,rank_diff,recent_wr_diff,mastery_diff
EUN1_3930941396,1,Garen,Warwick,Sylas,Tristana,Leona,TahmKench,MasterYi,Akshan,Yunara,Lux,0.0,0.0,0.38,0.48,274667.2,113715.4,0.75,0.5,1.0,1.0,0.6,0.77,0.0,-0.09999999999999998,160951.80000000002
EUN1_3929828271,0,Ornn,Trundle,Ahri,Veigar,Lulu,Chogath,Warwick,Ryze,Ziggs,Janna,0.0,0.0,0.5,0.5,66016.4,22504.4,0.5,0.5,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,43511.99999999999
EUN1_3844598457,0,Kled,Kayn,Zoe,Caitlyn,Morgana,Sett,Khazix,Irelia,MissFortune,Blitzcrank,0.0,0.0,0.36,0.5,107798.6,45417.0,0.5,0.0,0.0,0.3333333333333333,0.5714285714285714,0.28095238095238095,0.0,-0.14,62381.600000000006
EUN1_3923194305,0,Mordekaiser,Warwick,Lissandra,Xayah,Nami,Nasus,Amumu,Yasuo,MissFortune,Seraphine,0.0,0.0,0.48,0.52,333889.0,132769.4,0.4,0.25,0.6,0.2,0.75,0.44000000000000006,0.0,-0.040000000000000036,201119.6
EUN1_3927379598,0,Fiora,DrMundo,Akali,Ezreal,Karma,Vayne,Hecarim,Diana,Caitlyn,Braum,0.0,0.0,0.54,0.5,80255.4,144568.6,0.0,0.5,0.5,0.4,0.0,0.27999999999999997,0.0,0.040000000000000036,-64313.20000000001
EUN1_3916346276,1,Yone,MasterYi,Mel,Ezreal,Lux,Darius,Volibear,Syndra,Jhin,Morgana,0.0,0.0,0.44,0.26,156168.8,52121.0,0.3333333333333333,0.2,1.0,0.25,0.5263157894736842,0.46192982456140347,0.0,0.18,104047.79999999999
EUN1_3928373142,1,Singed,Evelynn,Veigar,MissFortune,Seraphine,TahmKench,DrMundo,Lux,Smolder,Brand,0.0,0.0,0.5,0.48,294757.8,79635.6,1.0,1.0,1.0,0.625,0.75,0.875,0.0,0.020000000000000018,215122.19999999998
EUN1_3932102116,1,Volibear,Viego,Ekko,Ashe,Veigar,Tryndamere,Khazix,Xerath,Jhin,Lux,0.0,0.0,0.48,0.44,99104.2,64379.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.9142857142857143,0.0,0.03999999999999998,34725.2
EUN1_3932082065,0,Yone,Kayn,Mel,Jinx,Pantheon,Shen,Viego,Veigar,Jhin,Thresh,0.0,0.0,0.54,0.44,47562.0,48155.8,0.5,0.625,0.375,0.4444444444444444,0.5,0.48888888888888893,0.0,0.10000000000000003,-593.8000000000029
EUN1_3932236604,0,Vayne,Nocturne,Mel,Varus,Yuumi,Tryndamere,Orianna,Malzahar,Draven,Lux,0.0,0.0,0.54,0.6533,178364.4,99545.8,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6,0.32,0.0,-0.11329999999999996,78818.59999999999
EUN1_3926747452,0,Mordekaiser,Jax,Yone,MissFortune,Pyke,Olaf,Lillia,Neeko,Tristana,Malphite,0.0,0.0,0.42,0.44,153849.6,196614.4,0.3333333333333333,0.0,0.0,0.36363636363636365,0.0,0.1393939393939394,0.0,-0.020000000000000018,-42764.79999999999
EUN1_3931116524,1,Nasus,Volibear,Diana,Caitlyn,Morgana,Veigar,Malphite,Malzahar,MissFortune,Lux,0.0,0.0,0.46,0.42,110829.2,242536.8,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.52,0.6373333333333333,0.0,0.040000000000000036,-131707.59999999998
EUN1_3931751377,1,Yasuo,Amumu,Lux,Caitlyn,Nautilus,Shen,Vi,Katarina,Xayah,TahmKench,0.0,0.0,0.46,0.48,271547.0,121738.2,1.0,1.0,1.0,0.8,0.5,0.86,0.0,-0.019999999999999962,149808.8
EUN1_3930281952,1,Jax,MasterYi,Yasuo,Caitlyn,Velkoz,Zaahen,Viego,Yone,Vayne,Brand,0.0,0.0,0.48,0.54,570785.0,34144.4,0.5,0.2857142857142857,0.5,0.5,1.0,0.5571428571428572,0.0,-0.06000000000000005,536640.6
EUN1_3930054221,1,Yorick,Graves,MissFortune,Lux,Morgana,Teemo,Kayn,Ahri,Caitlyn,Sona,0.0,0.0,0.58,0.44,29506.4,252174.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13999999999999996,-222667.6
EUN1_3931858513,0,Vladimir,Shyvana,Xerath,Caitlyn,TahmKench,Heimerdinger,Amumu,Quinn,MissFortune,Leona,0.0,0.0,0.36,0.5,148707.2,171501.2,0.0,0.6,0.0,0.3333333333333333,0.6666666666666666,0.32,0.0,-0.14,-22794.0
EUN1_3918063026,1,Kayle,Jax,Gragas,Seraphine,Nami,Mordekaiser,Gwen,Ahri,MissFortune,Pantheon,0.0,0.0,0.52,0.62,54431.2,126214.8,0.5,1.0,1.0,0.6666666666666666,0.5,0.7333333333333333,0.0,-0.09999999999999998,-71783.6
EUN1_3931220650,0,Kled,Ambessa,Yasuo,Kaisa,Senna,Tryndamere,Kayn,Katarina,Veigar,Neeko,0.0,0.0,0.54,0.54,78702.8,52123.2,0.0,0.0,0.16666666666666666,0.5,0.0,0.13333333333333333,0.0,0.0,26579.600000000006
EUN1_3931177795,0,Teemo,Yorick,Ezreal,MissFortune,Chogath,Mordekaiser,Hecarim,Mel,Ashe,Neeko,0.0,0.0,0.62,0.48,185587.6,66488.4,0.3333333333333333,0.0,0.0,0.46153846153846156,0.0,0.158974358974359,0.0,0.14,119099.20000000001
EUN1_3915818702,1,Vayne,LeeSin,Talon,MissFortune,Lux,Quinn,Shaco,Qiyana,Tristana,Morgana,0.0,0.0,0.42,0.48,327072.6,62501.4,1.0,1.0,1.0,0.36363636363636365,0.5263157894736842,0.7779904306220096,0.0,-0.06,264571.19999999995
EUN1_3921539595,1,Garen,Karthus,Katarina,MissFortune,Sona,Ornn,MasterYi,Ahri,Veigar,Lux,0.0,0.0,0.7,0.36,112514.0,47062.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.33999999999999997,65452.0
EUN1_3931217489,0,TahmKench,Volibear,Leblanc,Ziggs,Pyke,Malphite,Shaco,Vex,Jhin,Seraphine,0.0,0.0,0.4,0.58,111732.2,92504.0,0.0,0.0,0.5,0.5,0.25,0.25,0.0,-0.17999999999999994,19228.199999999997
EUN1_3928675672,0,Gnar,Viego,Veigar,Tristana,TahmKench,Yone,Shaco,Fizz,Caitlyn,Zyra,0.0,0.0,0.46,0.46,27851.2,51493.6,0.0,0.2,0.5454545454545454,0.6666666666666666,0.0,0.2824242424242424,0.0,0.0,-23642.399999999998
EUN1_3931821305,1,Teemo,Warwick,Zed,Caitlyn,Blitzcrank,Heimerdinger,Kayn,Yasuo,Kaisa,Lux,0.0,0.0,0.44,0.42,137997.6,198149.6,0.8,0.5714285714285714,0.25,0.25,0.75,0.5242857142857142,0.0,0.020000000000000018,-60152.0
EUN1_3931626525,0,Heimerdinger,Viego,Yasuo,Ashe,Lux,Urgot,Nocturne,Malphite,MissFortune,Mel,0.0,0.0,0.42,0.6,733252.6,185550.2,0.0,0.3333333333333333,0.0,0.3888888888888889,0.5,0.24444444444444446,0.0,-0.18,547702.3999999999
EUN1_3916448474,0,Teemo,DrMundo,Katarina,Ashe,Morgana,Warwick,Nidalee,Naafiri,Caitlyn,Zoe,0.0,0.0,0.44,0.46,91717.6,75404.6,0.0,0.0,0.0,0.5454545454545454,0.0,0.10909090909090909,0.0,-0.020000000000000018,16313.0
EUN1_3916473879,1,Zaahen,FiddleSticks,Jhin,MissFortune,Morgana,Renekton,Amumu,Ahri,Mel,Galio,0.0,0.0,0.48,0.48,554809.2,65627.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,489181.79999999993
EUN1_3923173040,0,Volibear,XinZhao,Ahri,Ziggs,Nami,Jax,Maokai,Diana,Tristana,Yuumi,0.0,0.0,0.4,0.56,104183.0,113940.0,0.6666666666666666,0.0,0.4,0.0,0.6666666666666666,0.3466666666666667,0.0,-0.16000000000000003,-9757.0
EUN1_3923010016,0,Vayne,Karthus,Annie,Samira,Lux,Chogath,Khazix,AurelionSol,Twitch,Seraphine,0.0,0.0,0.44,0.52,141994.4,31875.4,0.0,0.0,0.0,0.0,0.5714285714285714,0.11428571428571428,0.0,-0.08000000000000002,110119.0
EUN1_3920465193,0,Mordekaiser,Kindred,Gwen,Twitch,Quinn,Teemo,Warwick,Lux,MissFortune,Leblanc,0.0,0.0,0.38,0.54,42965.4,301116.4,0.375,0.0,0.0,0.2,0.0,0.11499999999999999,0.0,-0.16000000000000003,-258151.00000000003
EUN1_3921225439,0,Jax,Irelia,Xayah,Shaco,Vayne,Teemo,Kayn,Xerath,Heimerdinger,Mel,0.0,0.0,0.38,0.48,82194.6,590791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,-508596.4
EUN1_3930135129,0,Kayn,Nocturne,Cassiopeia,Zeri,Lulu,Yorick,Shyvana,Yasuo,Ashe,Neeko,0.0,0.0,0.46,0.48,80141.6,298699.0,0.0,0.6,0.0,0.0,0.0,0.12,0.0,-0.019999999999999962,-218557.4
EUN1_3932129546,0,TahmKench,Shyvana,Viktor,Caitlyn,Lux,DrMundo,Taliyah,Naafiri,Ziggs,Mel,0.0,0.0,0.54,0.56,84235.2,133919.6,0.0,0.0,0.0,0.5,0.5,0.2,0.0,-0.020000000000000018,-49684.40000000001
EUN1_3931045175,0,Yasuo,MasterYi,AurelionSol,Ashe,Seraphine,Malphite,Zyra,Syndra,Jinx,Braum,0.0,0.0,0.56,0.48,1050897.2,148001.8,0.0,0.0,0.0,0.6666666666666666,0.0,0.13333333333333333,0.0,0.08000000000000007,902895.3999999999
EUN1_3932019217,0,Poppy,LeeSin,Taliyah,Xayah,Mel,Darius,Volibear,Velkoz,MissFortune,Swain,0.0,0.0,0.44,0.42,137573.4,417810.2,0.0,0.0,0.0,0.2,0.5,0.13999999999999999,0.0,0.020000000000000018,-280236.80000000005
EUN1_3920836678,1,Irelia,Viego,Diana,Caitlyn,Neeko,DrMundo,Rengar,Zed,Kalista,Pantheon,0.0,0.0,0.52,0.5,89282.4,36091.4,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.7999999999999999,0.0,0.020000000000000018,53190.99999999999
EUN1_3931085939,0,TahmKench,Shaco,Veigar,Annie,Mel,Yone,Shyvana,Katarina,Ashe,Morgana,0.0,0.0,0.56,0.56,100398.2,548216.4,0.0,0.3333333333333333,0.14285714285714285,0.0,0.42857142857142855,0.18095238095238092,0.0,0.0,-447818.2
EUN1_3930893625,1,Singed,Shaco,Ziggs,Sivir,Malphite,Gangplank,Ekko,Yone,Samira,Seraphine,0.0,0.0,0.52,0.34,2473216.0,43005.4,1.0,1.0,0.6666666666666666,1.0,0.5,0.8333333333333333,0.0,0.18,2430210.6
EUN1_3932123098,1,Jax,Viego,Fizz,MissFortune,Lux,Rengar,Kayn,Zoe,Brand,Pantheon,0.0,0.0,0.44,0.48,68840.8,100885.0,1.0,0.36363636363636365,1.0,0.3333333333333333,0.4,0.6193939393939394,0.0,-0.03999999999999998,-32044.199999999997
EUN1_3931396681,0,Aatrox,MasterYi,Katarina,Jinx,Nautilus,Malphite,Volibear,Yone,Varus,Lux,0.0,0.0,0.5,0.34,190025.2,49055.6,0.25,0.2,0.3333333333333333,0.3333333333333333,0.0,0.22333333333333333,0.0,0.15999999999999998,140969.6
EUN1_3932154625,1,Sion,Shyvana,Naafiri,Caitlyn,Teemo,Yasuo,Pantheon,Veigar,Vayne,Lux,0.0,0.0,0.5,0.54,133980.4,55857.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.0,-0.040000000000000036,78123.4
EUN1_3929458593,1,Akali,Shaco,Vladimir,Twitch,Blitzcrank,Irelia,Volibear,Lux,Jhin,Zyra,0.0,0.0,0.46,0.42,160926.8,219479.4,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.7666666666666666,0.0,0.040000000000000036,-58552.600000000006
EUN1_3931715853,1,Renekton,Khazix,Lux,Caitlyn,Seraphine,Teemo,Warwick,Ekko,Ezreal,Brand,0.0,0.0,0.48,0.48,72866.8,356360.8,1.0,0.5,1.0,0.875,0.75,0.825,0.0,0.0,-283494.0
EUN1_3924900740,1,Urgot,Lillia,Yone,Caitlyn,Leona,Zac,Jax,Naafiri,Yunara,Malphite,0.0,0.0,0.52,0.56,92531.4,69426.2,1.0,1.0,0.42857142857142855,0.6,0.5,0.7057142857142857,0.0,-0.040000000000000036,23105.199999999997
EUN1_3932209986,0,Varus,Darius,Sylas,Ezreal,Yuumi,Yone,Viego,Diana,Draven,Nami,0.0,0.0,0.62,0.42,83854.0,186426.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.2,-102572.20000000001
EUN1_3931483145,1,Veigar,Khazix,Ahri,Ezreal,Brand,Urgot,Viego,Diana,KogMaw,Leona,0.0,0.0,0.52,0.52,97612.6,427728.6,1.0,0.3333333333333333,0.4,1.0,0.6666666666666666,0.6799999999999999,0.0,0.0,-330116.0
EUN1_3931862281,0,Illaoi,Amumu,Akali,MissFortune,Velkoz,Teemo,Trundle,Katarina,Draven,Mel,0.0,0.0,0.4,0.48,261508.4,54995.8,0.4,0.0,0.0,0.16666666666666666,0.3333333333333333,0.18,0.0,-0.07999999999999996,206512.59999999998
EUN1_3931817868,1,KSante,Kindred,Akshan,Smolder,Lux,Olaf,Amumu,Mel,MissFortune,Zyra,0.0,0.0,0.46,0.36,209945.8,279250.2,1.0,0.5,1.0,0.2857142857142857,1.0,0.7571428571428571,0.0,0.10000000000000003,-69304.40000000002
EUN1_3931860525,1,Garen,DrMundo,Mel,Jinx,Lux,TahmKench,Warwick,Yasuo,Zeri,Renata,0.0,0.0,0.44,0.48,128090.0,95316.0,0.75,1.0,0.6,0.6666666666666666,1.0,0.8033333333333333,0.0,-0.03999999999999998,32774.0
EUN1_3931305506,0,Shen,Lillia,Ekko,Lucian,Seraphine,Mordekaiser,FiddleSticks,Ahri,MissFortune,Morgana,0.0,0.0,0.44,0.46,95338.0,160310.6,0.0,0.0,0.0,0.4,0.46153846153846156,0.17230769230769233,0.0,-0.020000000000000018,-64972.600000000006
EUN1_3931287342,1,Velkoz,Viego,Malzahar,Smolder,Nautilus,Yasuo,Malphite,Irelia,MissFortune,Zilean,0.0,0.0,0.46,0.54,62106.4,325781.6,1.0,0.6,1.0,0.2857142857142857,1.0,0.7771428571428571,0.0,-0.08000000000000002,-263675.19999999995
EUN1_3931221176,1,Darius,Shyvana,Diana,MissFortune,Mel,Jax,Warwick,Fizz,Ziggs,Swain,0.0,0.0,0.38,0.44,41337.0,47712.8,1.0,0.6666666666666666,1.0,0.8,0.5,0.7933333333333333,0.0,-0.06,-6375.800000000003
EUN1_3932169159,0,XinZhao,Lillia,Zyra,Xayah,Pyke,Garen,Warwick,Leblanc,Lucian,Zoe,0.0,0.0,0.6,0.62,185057.2,354797.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,-0.020000000000000018,-169739.8
EUN1_3930988047,0,Kayle,Shyvana,Ekko,Ashe,Nautilus,Poppy,Nocturne,Annie,Tristana,Lux,0.0,0.0,0.52,0.5,90611.2,60808.6,0.0,0.6,0.5,0.14285714285714285,0.0,0.24857142857142858,0.0,0.020000000000000018,29802.6
EUN1_3930933007,0,Ambessa,Rengar,Zed,Caitlyn,Leona,Teemo,DrMundo,Diana,Jhin,Elise,0.0,0.0,0.46,0.56,164587.0,430019.4,0.0,0.0,0.0,0.375,0.0,0.075,0.0,-0.10000000000000003,-265432.4
EUN1_3917824038,0,Kled,FiddleSticks,Akali,Ezreal,Mel,Mordekaiser,MasterYi,Naafiri,Lucian,Ornn,0.0,0.0,0.54,0.4,108789.6,68725.8,0.0,0.0,0.3333333333333333,0.25,0.0,0.11666666666666665,0.0,0.14,40063.8
EUN1_3927673137,1,Yone,Tryndamere,Lissandra,Ezreal,Teemo,Chogath,Amumu,Zed,Smolder,Pyke,0.0,0.0,0.4,0.44,317227.8,32108.2,0.3333333333333333,1.0,1.0,1.0,1.0,0.8666666666666666,0.0,-0.03999999999999998,285119.6
EUN1_3931816540,0,Renekton,Evelynn,Xerath,Jhin,Nautilus,Irelia,Viego,Yone,Caitlyn,Sona,0.0,0.0,0.42,0.42,51841.6,33152.0,0.0,0.0,0.0,0.4,0.5,0.18,0.0,0.0,18689.6
EUN1_3923051366,0,Garen,Khazix,Zed,Ashe,Ahri,Jayce,Kayn,Yasuo,Jinx,Brand,0.0,0.0,0.66,0.38,43453.4,467974.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.18333333333333332,0.0,0.28,-424520.6
EUN1_3925872197,1,Nasus,Jax,Akali,Caitlyn,Leona,Garen,Tryndamere,Naafiri,Teemo,Veigar,0.0,0.0,0.46,0.58,205306.0,114247.4,1.0,1.0,0.3333333333333333,1.0,1.0,0.8666666666666668,0.0,-0.11999999999999994,91058.6
EUN1_3931272451,1,Mordekaiser,Pantheon,Veigar,MissFortune,Lux,Jax,MasterYi,Yasuo,Yunara,TahmKench,0.0,0.0,0.46,0.54,458017.0,106592.0,1.0,0.5,0.4444444444444444,0.42857142857142855,0.6666666666666666,0.6079365079365079,0.0,-0.08000000000000002,351425.0
EUN1_3931249286,0,Lillia,MasterYi,Veigar,Ziggs,Poppy,Mordekaiser,Nunu,Zed,MissFortune,Milio,0.0,0.0,0.48,0.38,196869.2,178857.2,0.0,0.0,0.6,0.3333333333333333,0.0,0.18666666666666668,0.0,0.09999999999999998,18012.0
EUN1_3932100961,1,Garen,Briar,Yone,Caitlyn,Ashe,Sett,Diana,Veigar,Draven,Mel,0.0,0.0,0.48,0.66,465454.8,89632.8,0.5,0.5,0.5714285714285714,1.0,1.0,0.7142857142857142,0.0,-0.18000000000000005,375822.0
EUN1_3931366172,1,Teemo,Diana,Yone,Jax,Lux,DrMundo,Khazix,Veigar,Kaisa,Leona,0.0,0.0,0.54,0.44,1600382.2,119919.6,0.5,0.3333333333333333,0.5714285714285714,1.0,0.375,0.555952380952381,0.0,0.10000000000000003,1480462.5999999999
EUN1_3931759109,0,Yone,Kayn,Diana,Samira,Lux,Malphite,Shyvana,Brand,Draven,Blitzcrank,0.0,0.0,0.42,0.52,27996.0,35783.6,0.5,0.4166666666666667,0.0,0.0,0.25,0.23333333333333334,0.0,-0.10000000000000003,-7787.5999999999985
EUN1_3931778273,1,Varus,MasterYi,Galio,Kaisa,Neeko,Irelia,Nocturne,Fizz,MissFortune,Leona,0.0,0.0,0.52,0.5,92606.4,84150.4,1.0,0.4,0.5,0.4,1.0,0.6599999999999999,0.0,0.020000000000000018,8456.0
EUN1_3929932039,1,Illaoi,Diana,Vladimir,Jinx,Rell,Nasus,Pyke,Naafiri,Kalista,Vex,0.0,0.0,0.42,0.42,217927.4,68118.8,0.5,1.0,1.0,0.5,1.0,0.8,0.0,0.0,149808.59999999998
EUN1_3918151502,0,Malphite,Viego,Gragas,Velkoz,Morgana,Teemo,Warwick,Yone,Jhin,Nami,0.0,0.0,0.3867,0.42,110467.4,89550.2,0.0,0.6,0.0,0.0,0.25,0.16999999999999998,0.0,-0.033299999999999996,20917.199999999997
EUN1_3931428732,0,Darius,Warwick,Zed,Samira,Mel,Trundle,Volibear,Ziggs,Tristana,Leona,0.0,0.0,0.5,0.34,195024.8,75181.6,0.5,0.0,0.0,0.2857142857142857,0.6666666666666666,0.29047619047619044,0.0,0.15999999999999998,119843.19999999998
EUN1_3927273714,1,DrMundo,Trundle,Diana,Draven,Blitzcrank,Garen,XinZhao,AurelionSol,Caitlyn,Sona,0.0,0.0,0.6,0.42,232252.6,87212.6,1.0,1.0,1.0,0.75,1.0,0.95,0.0,0.18,145040.0
EUN1_3932021878,0,Urgot,Shaco,Naafiri,Vayne,Seraphine,Mordekaiser,MasterYi,Xerath,Caitlyn,Morgana,0.0,0.0,0.54,0.46,513402.4,284745.8,0.0,0.3333333333333333,0.0,0.4444444444444444,0.46153846153846156,0.24786324786324787,0.0,0.08000000000000002,228656.60000000003
EUN1_3932030967,0,Garen,MasterYi,Orianna,Tristana,Poppy,Karthus,Amumu,Yasuo,MissFortune,Seraphine,0.0,0.0,0.3644,0.6,515426.0,290627.4,0.0,0.25,0.5,0.4375,0.0,0.2375,0.0,-0.23559999999999998,224798.59999999998
EUN1_3893576214,0,LeeSin,Zac,Irelia,Draven,Milio,Zaahen,DrMundo,Vex,Nilah,Nami,0.0,0.0,0.54,0.46,193227.2,33192.2,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.08000000000000002,160035.0
EUN1_3931655914,0,Tryndamere,Shyvana,Katarina,Smolder,Lux,Teemo,Shaco,Yone,Jinx,Pyke,0.0,0.0,0.3,0.42,117502.8,92855.4,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.35238095238095235,0.0,-0.12,24647.40000000001
EUN1_3931288966,0,Illaoi,Warwick,Katarina,Aphelios,Morgana,Teemo,Shyvana,Malzahar,Draven,Xerath,0.0,0.0,0.52,0.48,102686.4,51631.6,0.4,0.3333333333333333,0.0,0.0,0.42857142857142855,0.2323809523809524,0.0,0.040000000000000036,51054.799999999996
EUN1_3931785226,0,Sion,Jax,Ahri,Smolder,Karma,Riven,Khazix,Zed,MissFortune,Morgana,0.0,0.0,0.46,0.5,35633.2,118452.6,0.0,0.5,0.375,0.2857142857142857,0.3333333333333333,0.29880952380952375,0.0,-0.03999999999999998,-82819.40000000001
EUN1_3932096850,0,Heimerdinger,Belveth,Veigar,Tristana,Seraphine,Olaf,Warwick,Ahri,MissFortune,Sona,0.0,0.0,0.48,0.52,17713.2,125756.4,0.3333333333333333,0.0,0.3333333333333333,0.4375,0.0,0.2208333333333333,0.0,-0.040000000000000036,-108043.2
EUN1_3932028142,0,Jax,Hecarim,Mel,Caitlyn,Morgana,Darius,Viego,Ekko,Jhin,Seraphine,0.0,0.0,0.5,0.48,57155.8,107295.2,0.0,0.2,0.0,0.375,0.45454545454545453,0.2059090909090909,0.0,0.020000000000000018,-50139.399999999994
EUN1_3931993145,1,Sett,Hecarim,Diana,Kaisa,Lux,Malphite,Lissandra,Yasuo,Tristana,Lulu,0.0,0.0,0.48,0.62,163587.0,262191.0,0.75,1.0,0.8,0.6666666666666666,0.6666666666666666,0.7766666666666666,0.0,-0.14,-98604.0
EUN1_3927283749,1,Urgot,Kayn,Brand,Varus,Swain,Sett,Sylas,Yone,Ezreal,Karma,0.0,0.0,0.44,0.4467,1276894.6,188841.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.006699999999999984,1088053.2000000002
EUN1_3931658898,0,Gwen,Shaco,Fizz,MissFortune,Morgana,Jax,Viego,Veigar,Vayne,Zoe,0.0,0.0,0.48,0.5,48699.6,243782.2,0.0,0.0,0.0,0.5,0.0,0.1,0.0,-0.020000000000000018,-195082.6
EUN1_3929935803,0,Garen,XinZhao,Ekko,Jinx,Pantheon,Volibear,Zac,Diana,Caitlyn,Milio,0.0,0.0,0.58,0.5,97409.6,87611.8,0.5,0.0,0.5,0.5882352941176471,0.0,0.31764705882352945,0.0,0.07999999999999996,9797.800000000003
EUN1_3916440014,0,Volibear,Shaco,Fizz,MissFortune,Sona,Garen,FiddleSticks,Lissandra,Ashe,Zyra,0.0,0.0,0.42,0.32,30421.0,1067164.6,0.0,0.0,0.5,0.46153846153846156,0.0,0.19230769230769232,0.0,0.09999999999999998,-1036743.6000000001
EUN1_3924197620,1,Yone,Malphite,Vex,Kaisa,Milio,Varus,Volibear,Ahri,Veigar,DrMundo,0.0,0.0,0.44,0.48,125235.6,75954.8,1.0,0.6666666666666666,0.3333333333333333,0.5,1.0,0.7,0.0,-0.03999999999999998,49280.8
EUN1_3927985775,0,Maokai,Trundle,Tristana,Caitlyn,Morgana,Yorick,Briar,Naafiri,Smolder,Lux,0.0,0.0,0.44,0.6,114452.2,113663.0,0.0,0.0,0.0,0.5555555555555556,0.52,0.21511111111111111,0.0,-0.15999999999999998,789.1999999999971
EUN1_3931796909,1,Gnar,Diana,Fizz,Jinx,Neeko,Vayne,Jax,Yone,Kaisa,Morgana,0.0,0.0,0.36,0.54,79954.4,80365.4,1.0,1.0,0.75,0.5,0.3333333333333333,0.7166666666666667,0.0,-0.18000000000000005,-411.0
EUN1_3931785480,1,TahmKench,Volibear,Yasuo,Jhin,Rakan,Zaahen,Nasus,Veigar,Zeri,Lulu,0.0,0.0,0.48,0.52,126462.4,68092.4,1.0,1.0,0.6666666666666666,1.0,1.0,0.9333333333333332,0.0,-0.040000000000000036,58370.0
EUN1_3931787020,1,Jax,Nocturne,Ekko,Twitch,Lux,Olaf,MasterYi,Mel,Xayah,Lulu,0.0,0.0,0.56,0.54,93622.2,94054.8,1.0,1.0,0.5,0.5,0.6666666666666666,0.7333333333333333,0.0,0.020000000000000018,-432.6000000000058
EUN1_3932037141,0,Jax,Volibear,Vex,Ezreal,Morgana,Malphite,Nunu,Lux,Yasuo,Brand,0.0,0.0,0.46,0.54,139934.0,335344.6,0.0,0.5,0.0,0.0,0.5,0.2,0.0,-0.08000000000000002,-195410.59999999998
EUN1_3929210294,0,Yone,FiddleSticks,Yasuo,Vayne,Malphite,Chogath,Udyr,Lissandra,Tristana,Morgana,0.0,0.0,0.46,0.42,385373.8,338023.8,0.3333333333333333,0.0,0.5,0.25,0.0,0.21666666666666665,0.0,0.040000000000000036,47350.0
EUN1_3923178028,0,Quinn,Kindred,Diana,MissFortune,Rell,Akali,DrMundo,Qiyana,Caitlyn,Lux,0.0,0.0,0.4,0.46,139590.0,97313.8,0.0,0.0,0.0,0.6216216216216216,0.0,0.12432432432432432,0.0,-0.06,42276.2
EUN1_3931292905,0,Tryndamere,DrMundo,Diana,Jinx,Nami,Urgot,Viego,Veigar,Kaisa,Neeko,0.0,0.0,0.46,0.48,18182.4,91394.2,0.5,0.0,0.0,0.5,0.0,0.2,0.0,-0.019999999999999962,-73211.79999999999
EUN1_3928120939,0,Heimerdinger,Rammus,Yone,MissFortune,Mel,Galio,Naafiri,Yasuo,Ashe,Swain,0.0,0.0,0.4,0.42,724527.0,79432.4,0.0,0.0,0.36363636363636365,0.46153846153846156,0.5,0.26503496503496504,0.0,-0.019999999999999962,645094.6
EUN1_3931702222,1,Chogath,Volibear,Yasuo,Varus,Zyra,Kayle,Hecarim,Ahri,Twitch,Soraka,0.0,0.0,0.48,0.42,508089.0,74144.6,1.0,0.6666666666666666,0.9,1.0,0.5,0.8133333333333332,0.0,0.06,433944.4
EUN1_3928449386,0,Yone,Elise,Varus,Heimerdinger,Zyra,Trundle,Rammus,Akali,Samira,Seraphine,0.0,0.0,0.46,0.54,536970.4,83347.4,0.0,0.0,0.0,0.0,0.25,0.05,0.0,-0.08000000000000002,453623.0
EUN1_3924744588,1,Tryndamere,Naafiri,Ekko,Caitlyn,Mel,Mordekaiser,Jax,Yasuo,MissFortune,Lux,0.0,0.0,0.46,0.52,248904.8,239730.6,1.0,1.0,1.0,0.3333333333333333,0.5714285714285714,0.7809523809523811,0.0,-0.06,9174.199999999983
EUN1_3921307103,0,Mordekaiser,Zac,Akali,Samira,Rell,Kayle,Gwen,Leblanc,MissFortune,Seraphine,0.0,0.0,0.38,0.5,197194.6,288171.8,0.42857142857142855,0.0,0.0,0.14285714285714285,0.5,0.21428571428571427,0.0,-0.12,-90977.19999999998
